Kadencja;Czas;Liczba iteracji;Intensyf;Rand;Czy RedRand?;Sasiedztwo;Optimum
60;3;5000;7;2;0;2;2110
50;3;5000;4;1;1;1;2112
50;60;5000;7;1;1;1;2113
50;60;5000;7;1;1;1;2115
40;3;5000;4;1;1;1;2120
50;3;5000;10;2;0;2;2121
50;3;5000;7;2;1;1;2122
30;3;5000;4;0;0;1;2123
30;3;5000;4;0;0;1;2123
30;3;5000;4;0;0;1;2123
30;3;5000;7;0;0;1;2123
30;3;5000;7;0;0;1;2123
30;3;5000;7;0;0;1;2123
30;3;5000;10;0;0;1;2123
30;3;5000;10;0;0;1;2123
30;3;5000;10;0;0;1;2123
40;3;5000;4;0;0;1;2123
40;3;5000;4;0;0;1;2123
40;3;5000;4;0;0;1;2123
50;10;5000;7;1;1;1;2123
60;3;5000;4;1;0;2;2124
30;3;5000;4;1;0;2;2129
30;3;5000;10;1;0;2;2129
40;3;5000;4;2;0;2;2129
40;3;5000;7;0;0;1;2129
40;3;5000;7;0;0;1;2129
40;3;5000;7;0;0;1;2129
40;3;5000;7;1;0;2;2129
40;3;5000;10;0;0;1;2129
40;3;5000;10;0;0;1;2129
40;3;5000;10;0;0;1;2129
40;3;5000;10;1;0;2;2129
40;3;5000;10;1;0;1;2130
60;3;5000;4;1;1;1;2130
50;60;5000;7;1;1;1;2133
50;30;5000;7;1;1;1;2136
40;3;5000;7;2;0;2;2137
50;3;5000;7;2;0;2;2137
60;3;5000;4;2;0;2;2137
60;3;5000;10;2;0;2;2137
50;3;5000;7;1;0;1;2138
40;3;5000;4;1;0;2;2139
40;3;5000;10;1;0;2;2139
40;3;5000;10;2;0;2;2139
40;3;5000;10;2;0;2;2139
50;3;5000;4;1;0;2;2139
50;3;5000;7;1;0;2;2139
50;3;5000;10;1;0;2;2139
30;3;5000;7;1;0;2;2140
60;3;5000;10;2;0;2;2140
50;3;5000;7;2;1;1;2142
60;3;5000;4;1;1;1;2143
50;10;5000;7;1;1;1;2143
50;3;5000;7;0;0;1;2145
50;3;5000;7;0;0;1;2145
50;3;5000;7;0;0;1;2145
50;3;5000;10;0;0;1;2145
50;3;5000;10;0;0;1;2145
50;3;5000;10;0;0;1;2145
50;10;5000;7;1;1;1;2145
30;3;5000;4;2;0;1;2146
40;3;5000;7;2;0;2;2146
30;3;5000;4;2;0;2;2147
40;3;5000;4;1;0;1;2147
30;3;5000;7;2;0;1;2148
40;3;5000;4;2;1;1;2148
40;3;5000;7;2;1;1;2148
50;3;5000;4;2;1;2;2148
50;3;5000;4;2;0;1;2148
50;3;5000;10;0;1;1;2148
50;3;5000;10;0;1;1;2148
50;3;5000;10;0;1;1;2148
50;10;5000;7;1;1;1;2148
50;3;5000;10;2;0;1;2149
40;3;5000;4;1;1;2;2152
50;3;5000;4;2;1;1;2153
50;3;5000;7;2;0;2;2153
60;3;5000;7;1;1;2;2154
40;3;5000;4;2;1;1;2157
60;3;5000;7;1;1;1;2157
60;3;5000;7;2;0;1;2158
50;3;5000;4;1;1;1;2160
30;3;5000;10;2;0;1;2161
30;3;5000;4;0;0;2;2162
30;3;5000;4;0;0;2;2162
30;3;5000;4;0;0;2;2162
30;3;5000;7;0;0;2;2162
30;3;5000;7;0;0;2;2162
30;3;5000;7;0;0;2;2162
30;3;5000;10;0;0;2;2162
30;3;5000;10;0;0;2;2162
30;3;5000;10;0;0;2;2162
40;3;5000;4;0;1;2;2162
40;3;5000;4;0;1;2;2162
40;3;5000;4;0;1;2;2162
40;3;5000;4;0;0;2;2162
40;3;5000;4;0;0;2;2162
40;3;5000;4;0;0;2;2162
40;3;5000;4;1;1;2;2162
40;3;5000;4;1;0;2;2162
40;3;5000;4;2;1;2;2162
40;3;5000;4;2;1;2;2162
40;3;5000;4;2;1;2;2162
40;3;5000;4;2;0;1;2162
40;3;5000;4;2;0;1;2162
40;3;5000;4;2;0;2;2162
40;3;5000;4;2;0;2;2162
40;3;5000;7;0;0;2;2162
40;3;5000;7;0;0;2;2162
40;3;5000;7;0;0;2;2162
40;3;5000;10;0;0;2;2162
40;3;5000;10;0;0;2;2162
40;3;5000;10;0;0;2;2162
40;3;5000;10;2;1;1;2162
50;3;5000;4;0;1;2;2162
50;3;5000;4;0;1;2;2162
50;3;5000;4;0;1;2;2162
50;3;5000;4;0;0;2;2162
50;3;5000;4;0;0;2;2162
50;3;5000;4;0;0;2;2162
50;3;5000;4;1;1;2;2162
50;3;5000;4;1;1;2;2162
50;3;5000;4;1;1;2;2162
50;3;5000;4;1;0;2;2162
50;3;5000;4;1;0;2;2162
50;3;5000;4;2;1;2;2162
50;3;5000;4;2;1;2;2162
50;3;5000;4;2;0;2;2162
50;3;5000;4;2;0;2;2162
50;3;5000;7;0;0;2;2162
50;3;5000;7;0;0;2;2162
50;3;5000;7;0;0;2;2162
50;3;5000;10;0;0;2;2162
50;3;5000;10;0;0;2;2162
50;3;5000;10;0;0;2;2162
60;3;5000;4;0;1;2;2162
60;3;5000;4;0;1;2;2162
60;3;5000;4;0;1;2;2162
60;3;5000;4;0;0;2;2162
60;3;5000;4;0;0;2;2162
60;3;5000;4;0;0;2;2162
60;3;5000;4;1;1;2;2162
60;3;5000;4;1;1;2;2162
60;3;5000;4;1;1;2;2162
60;3;5000;4;1;0;2;2162
60;3;5000;4;2;1;2;2162
60;3;5000;4;2;1;2;2162
60;3;5000;4;2;1;2;2162
60;3;5000;4;2;0;2;2162
60;3;5000;4;2;0;2;2162
60;3;5000;7;0;1;2;2162
60;3;5000;7;0;1;2;2162
60;3;5000;7;0;1;2;2162
60;3;5000;7;0;0;2;2162
60;3;5000;7;0;0;2;2162
60;3;5000;7;0;0;2;2162
60;3;5000;7;1;1;2;2162
60;3;5000;7;1;1;2;2162
60;3;5000;7;1;0;2;2162
60;3;5000;7;2;1;2;2162
60;3;5000;7;2;1;2;2162
60;3;5000;7;2;1;2;2162
60;3;5000;7;2;0;2;2162
60;3;5000;7;2;0;2;2162
60;3;5000;10;0;0;2;2162
60;3;5000;10;0;0;2;2162
60;3;5000;10;0;0;2;2162
60;3;5000;10;1;0;2;2162
30;3;5000;10;1;1;1;2163
40;3;5000;10;2;0;1;2163
60;3;5000;7;0;0;1;2164
60;3;5000;7;0;0;1;2164
60;3;5000;7;0;0;1;2164
60;3;5000;10;0;0;1;2164
60;3;5000;10;0;0;1;2164
60;3;5000;10;0;0;1;2164
30;3;5000;4;0;1;2;2165
30;3;5000;4;0;1;2;2165
30;3;5000;4;0;1;2;2165
30;3;5000;4;1;1;2;2165
30;3;5000;4;1;1;2;2165
30;3;5000;4;1;1;2;2165
30;3;5000;4;2;1;2;2165
30;3;5000;4;2;1;2;2165
30;3;5000;4;2;1;2;2165
30;3;5000;4;2;0;2;2165
30;3;5000;7;0;1;2;2165
30;3;5000;7;0;1;2;2165
30;3;5000;7;0;1;2;2165
30;3;5000;7;1;1;2;2165
30;3;5000;7;1;1;2;2165
30;3;5000;7;1;1;2;2165
30;3;5000;7;1;0;2;2165
30;3;5000;7;1;0;2;2165
30;3;5000;7;2;1;2;2165
30;3;5000;7;2;1;2;2165
30;3;5000;7;2;1;2;2165
30;3;5000;7;2;0;2;2165
30;3;5000;7;2;0;2;2165
30;3;5000;7;2;0;2;2165
30;3;5000;10;0;1;2;2165
30;3;5000;10;0;1;2;2165
30;3;5000;10;0;1;2;2165
30;3;5000;10;1;1;2;2165
30;3;5000;10;1;1;2;2165
30;3;5000;10;1;1;2;2165
30;3;5000;10;1;0;2;2165
30;3;5000;10;2;1;2;2165
30;3;5000;10;2;1;2;2165
40;3;5000;7;0;1;2;2165
40;3;5000;7;0;1;2;2165
40;3;5000;7;0;1;2;2165
40;3;5000;7;1;1;2;2165
40;3;5000;7;1;1;2;2165
40;3;5000;7;1;1;2;2165
40;3;5000;7;2;1;2;2165
40;3;5000;7;2;1;2;2165
40;3;5000;7;2;1;2;2165
40;3;5000;10;0;1;2;2165
40;3;5000;10;0;1;2;2165
40;3;5000;10;0;1;2;2165
40;3;5000;10;1;1;2;2165
40;3;5000;10;1;1;2;2165
40;3;5000;10;1;0;2;2165
40;3;5000;10;2;1;2;2165
40;3;5000;10;2;1;2;2165
40;3;5000;10;2;1;2;2165
40;3;5000;10;2;0;2;2165
50;3;5000;7;0;1;2;2165
50;3;5000;7;0;1;2;2165
50;3;5000;7;0;1;2;2165
50;3;5000;7;1;1;2;2165
50;3;5000;7;1;1;2;2165
50;3;5000;7;1;1;2;2165
50;3;5000;7;1;0;2;2165
50;3;5000;7;2;1;2;2165
50;3;5000;7;2;1;2;2165
50;3;5000;7;2;0;2;2165
50;3;5000;10;0;1;2;2165
50;3;5000;10;0;1;2;2165
50;3;5000;10;0;1;2;2165
50;3;5000;10;1;1;2;2165
50;3;5000;10;1;1;2;2165
50;3;5000;10;1;1;2;2165
50;3;5000;10;1;0;2;2165
50;3;5000;10;1;0;2;2165
50;3;5000;10;2;1;2;2165
50;3;5000;10;2;1;2;2165
50;3;5000;10;2;0;2;2165
50;3;5000;10;2;0;2;2165
60;3;5000;10;0;1;2;2165
60;3;5000;10;0;1;2;2165
60;3;5000;10;0;1;2;2165
60;3;5000;10;1;1;2;2165
60;3;5000;10;1;1;2;2165
60;3;5000;10;1;1;2;2165
60;3;5000;10;2;1;2;2165
60;3;5000;10;2;1;2;2165
60;3;5000;10;2;1;2;2165
60;3;5000;10;2;0;2;2165
50;10;5000;7;0;1;2;2165
50;10;5000;7;0;1;2;2165
50;10;5000;7;0;1;2;2165
50;10;5000;7;0;1;2;2165
50;10;5000;7;0;1;2;2165
50;10;5000;7;1;1;2;2165
50;10;5000;7;1;1;2;2165
50;10;5000;7;1;1;2;2165
50;10;5000;7;1;1;2;2165
50;30;5000;7;0;1;2;2165
50;30;5000;7;0;1;2;2165
50;3;5000;4;0;0;1;2167
50;3;5000;7;2;1;1;2167
30;3;5000;7;1;1;1;2169
50;3;5000;10;1;1;1;2169
30;3;5000;7;1;1;1;2170
50;3;5000;7;2;0;1;2172
50;3;5000;10;2;1;1;2173
60;3;5000;10;2;1;1;2174
30;3;5000;7;0;1;1;2175
30;3;5000;7;0;1;1;2175
30;3;5000;7;0;1;1;2175
60;3;5000;4;2;1;1;2175
60;3;5000;10;2;0;1;2177
60;3;5000;10;2;0;1;2178
40;3;5000;4;1;1;1;2181
40;3;5000;7;2;1;1;2181
30;3;5000;4;1;1;1;2182
30;3;5000;4;1;0;1;2184
30;3;5000;7;1;0;1;2184
50;3;5000;10;1;0;1;2185
40;3;5000;10;1;1;1;2187
30;3;5000;4;2;0;1;2188
40;3;5000;10;1;0;1;2188
30;3;5000;4;0;1;1;2189
30;3;5000;4;0;1;1;2189
30;3;5000;4;0;1;1;2189
60;3;5000;10;1;1;1;2189
40;3;5000;4;1;1;1;2190
40;3;5000;4;1;0;1;2190
40;3;5000;4;1;0;1;2190
40;3;5000;4;2;1;1;2190
40;3;5000;4;2;0;1;2190
60;3;5000;4;0;1;1;2190
60;3;5000;4;0;1;1;2190
60;3;5000;4;0;1;1;2190
60;3;5000;4;0;0;1;2190
60;3;5000;4;0;0;1;2190
60;3;5000;4;0;0;1;2190
60;3;5000;4;1;0;1;2190
60;3;5000;4;1;0;1;2190
60;3;5000;4;1;0;1;2190
60;3;5000;4;2;1;1;2190
60;3;5000;4;2;1;1;2190
60;3;5000;4;2;0;1;2190
60;3;5000;4;2;0;1;2190
60;3;5000;4;2;0;1;2190
40;3;5000;7;2;0;1;2191
50;3;5000;10;2;1;1;2192
50;3;5000;4;2;0;1;2194
40;3;5000;10;2;0;1;2195
60;3;5000;10;1;0;1;2197
50;3;5000;4;0;1;1;2198
50;3;5000;4;0;1;1;2198
50;3;5000;4;0;1;1;2198
50;3;5000;10;1;0;1;2198
60;3;5000;10;2;1;1;2200
40;3;5000;7;1;0;1;2201
50;3;5000;10;1;1;1;2201
40;3;5000;7;1;0;1;2202
50;3;5000;7;1;1;1;2202
50;3;5000;7;1;1;1;2204
30;3;5000;10;2;0;1;2206
30;3;5000;4;2;1;1;2207
30;3;5000;10;1;0;1;2208
40;3;5000;10;1;1;1;2209
40;3;5000;7;1;0;1;2210
30;3;5000;10;2;1;1;2212
50;3;5000;10;2;1;1;2212
30;3;5000;10;2;0;1;2213
40;3;5000;7;1;1;1;2213
60;3;5000;7;1;0;1;2213
30;3;5000;4;1;1;1;2214
30;3;5000;7;2;1;1;2215
30;3;5000;10;1;1;1;2215
60;3;5000;7;1;1;1;2215
40;3;5000;7;2;0;1;2216
30;3;5000;7;1;0;1;2217
50;3;5000;4;0;0;1;2217
50;3;5000;4;0;0;1;2217
50;3;5000;4;1;1;1;2217
50;3;5000;4;1;0;1;2217
50;3;5000;4;1;0;1;2217
50;3;5000;4;1;0;1;2217
50;3;5000;4;2;1;1;2217
50;3;5000;4;2;1;1;2217
50;3;5000;4;2;0;1;2217
50;3;5000;7;1;0;1;2218
50;3;5000;10;1;0;1;2218
60;3;5000;10;1;0;1;2218
60;3;5000;10;2;1;1;2219
30;3;5000;4;1;1;1;2220
30;3;5000;7;2;1;1;2220
50;3;5000;7;1;0;1;2220
30;3;5000;7;2;1;1;2221
40;3;5000;10;2;0;1;2221
30;3;5000;7;2;0;1;2222
40;3;5000;7;2;1;1;2222
40;3;5000;10;1;0;1;2222
40;3;5000;7;1;1;0;2223
50;3;5000;7;1;1;1;2223
50;3;5000;7;2;0;1;2225
30;3;5000;10;1;0;1;2226
50;3;5000;10;2;0;1;2226
60;3;5000;7;1;0;1;2230
30;3;5000;4;1;0;1;2231
50;3;5000;7;2;0;1;2231
30;3;5000;4;2;1;1;2232
30;3;5000;7;2;0;1;2232
40;3;5000;7;1;1;1;2232
60;3;5000;10;1;1;1;2232
30;3;5000;4;2;1;1;2233
30;3;5000;4;2;0;1;2233
40;3;5000;10;1;1;1;2234
40;3;5000;10;2;1;1;2235
30;3;5000;4;1;0;1;2236
30;3;5000;10;1;1;1;2236
40;3;5000;7;2;0;1;2236
50;3;5000;10;2;0;1;2237
60;3;5000;10;2;0;1;2237
50;3;5000;10;1;1;1;2238
60;3;5000;7;2;1;1;2239
30;3;5000;10;0;1;1;2242
30;3;5000;10;0;1;1;2242
30;3;5000;10;0;1;1;2242
40;3;5000;7;1;1;1;2244
30;3;5000;10;1;0;1;2249
40;3;5000;7;0;1;1;2249
40;3;5000;7;0;1;1;2249
40;3;5000;7;0;1;1;2249
40;3;5000;10;0;1;1;2249
40;3;5000;10;0;1;1;2249
40;3;5000;10;0;1;1;2249
60;3;5000;7;2;0;1;2250
60;3;5000;10;0;1;1;2260
60;3;5000;10;0;1;1;2260
60;3;5000;10;0;1;1;2260
60;3;5000;7;2;1;1;2263
60;3;5000;7;0;1;1;2266
60;3;5000;7;0;1;1;2266
60;3;5000;7;0;1;1;2266
60;3;5000;10;1;0;1;2272
30;3;5000;7;1;0;1;2273
30;3;5000;10;2;1;1;2277
60;3;5000;7;1;0;1;2278
60;3;5000;10;1;1;1;2282
60;3;5000;7;1;1;1;2286
60;3;5000;7;2;1;1;2286
60;3;5000;7;2;0;1;2286
30;3;5000;4;1;0;0;2320
30;3;5000;10;1;0;0;2345
30;3;5000;10;2;1;0;2373
30;3;5000;7;1;1;0;2380
30;3;5000;7;1;0;0;2384
30;3;5000;10;1;1;0;2387
40;3;5000;10;1;0;0;2387
30;3;5000;7;0;1;0;2397
30;3;5000;7;0;1;0;2397
30;3;5000;7;0;1;0;2397
30;3;5000;10;0;1;0;2397
30;3;5000;10;0;1;0;2397
30;3;5000;10;0;1;0;2397
30;3;5000;7;1;1;0;2405
30;3;5000;7;1;1;0;2411
30;3;5000;10;1;1;0;2411
30;3;5000;4;0;1;0;2412
30;3;5000;4;0;1;0;2412
30;3;5000;4;0;1;0;2412
30;3;5000;4;0;0;0;2412
30;3;5000;4;0;0;0;2412
30;3;5000;4;0;0;0;2412
30;3;5000;4;1;1;0;2412
30;3;5000;4;1;1;0;2412
30;3;5000;4;1;1;0;2412
30;3;5000;4;1;0;0;2412
30;3;5000;4;1;0;0;2412
30;3;5000;4;2;1;0;2412
30;3;5000;4;2;1;0;2412
30;3;5000;4;2;1;0;2412
30;3;5000;4;2;0;0;2412
30;3;5000;4;2;0;0;2412
30;3;5000;4;2;0;0;2412
30;3;5000;7;0;0;0;2412
30;3;5000;7;0;0;0;2412
30;3;5000;7;0;0;0;2412
30;3;5000;7;1;0;0;2412
30;3;5000;7;1;0;0;2412
30;3;5000;7;2;1;0;2412
30;3;5000;7;2;1;0;2412
30;3;5000;7;2;1;0;2412
30;3;5000;7;2;0;0;2412
30;3;5000;7;2;0;0;2412
30;3;5000;7;2;0;0;2412
30;3;5000;10;0;0;0;2412
30;3;5000;10;0;0;0;2412
30;3;5000;10;0;0;0;2412
30;3;5000;10;1;1;0;2412
30;3;5000;10;1;0;0;2412
30;3;5000;10;1;0;0;2412
30;3;5000;10;2;1;0;2412
30;3;5000;10;2;1;0;2412
30;3;5000;10;2;0;0;2412
30;3;5000;10;2;0;0;2412
30;3;5000;10;2;0;0;2412
40;3;5000;4;0;1;0;2412
40;3;5000;4;0;1;0;2412
40;3;5000;4;0;1;0;2412
40;3;5000;4;0;0;0;2412
40;3;5000;4;0;0;0;2412
40;3;5000;4;0;0;0;2412
40;3;5000;4;1;1;0;2412
40;3;5000;4;1;1;0;2412
40;3;5000;4;1;1;0;2412
40;3;5000;4;1;0;0;2412
40;3;5000;4;1;0;0;2412
40;3;5000;4;1;0;0;2412
40;3;5000;4;2;1;0;2412
40;3;5000;4;2;1;0;2412
40;3;5000;4;2;1;0;2412
40;3;5000;4;2;0;0;2412
40;3;5000;4;2;0;0;2412
40;3;5000;4;2;0;0;2412
40;3;5000;7;0;1;0;2412
40;3;5000;7;0;1;0;2412
40;3;5000;7;0;1;0;2412
40;3;5000;7;0;0;0;2412
40;3;5000;7;0;0;0;2412
40;3;5000;7;0;0;0;2412
40;3;5000;7;1;1;0;2412
40;3;5000;7;1;1;0;2412
40;3;5000;7;1;0;0;2412
40;3;5000;7;1;0;0;2412
40;3;5000;7;1;0;0;2412
40;3;5000;7;2;1;0;2412
40;3;5000;7;2;1;0;2412
40;3;5000;7;2;1;0;2412
40;3;5000;7;2;0;0;2412
40;3;5000;7;2;0;0;2412
40;3;5000;7;2;0;0;2412
40;3;5000;10;0;1;0;2412
40;3;5000;10;0;1;0;2412
40;3;5000;10;0;1;0;2412
40;3;5000;10;0;0;0;2412
40;3;5000;10;0;0;0;2412
40;3;5000;10;0;0;0;2412
40;3;5000;10;1;1;0;2412
40;3;5000;10;1;1;0;2412
40;3;5000;10;1;1;0;2412
40;3;5000;10;1;0;0;2412
40;3;5000;10;1;0;0;2412
40;3;5000;10;2;1;0;2412
40;3;5000;10;2;1;0;2412
40;3;5000;10;2;1;0;2412
40;3;5000;10;2;0;0;2412
40;3;5000;10;2;0;0;2412
40;3;5000;10;2;0;0;2412
50;3;5000;4;0;1;0;2412
50;3;5000;4;0;1;0;2412
50;3;5000;4;0;1;0;2412
50;3;5000;4;0;0;0;2412
50;3;5000;4;0;0;0;2412
50;3;5000;4;0;0;0;2412
50;3;5000;4;1;1;0;2412
50;3;5000;4;1;1;0;2412
50;3;5000;4;1;1;0;2412
50;3;5000;4;1;0;0;2412
50;3;5000;4;1;0;0;2412
50;3;5000;4;1;0;0;2412
50;3;5000;4;2;1;0;2412
50;3;5000;4;2;1;0;2412
50;3;5000;4;2;1;0;2412
50;3;5000;4;2;0;0;2412
50;3;5000;4;2;0;0;2412
50;3;5000;4;2;0;0;2412
50;3;5000;7;0;1;0;2412
50;3;5000;7;0;1;0;2412
50;3;5000;7;0;1;0;2412
50;3;5000;7;0;0;0;2412
50;3;5000;7;0;0;0;2412
50;3;5000;7;0;0;0;2412
50;3;5000;7;1;1;0;2412
50;3;5000;7;1;1;0;2412
50;3;5000;7;1;1;0;2412
50;3;5000;7;1;0;0;2412
50;3;5000;7;1;0;0;2412
50;3;5000;7;1;0;0;2412
50;3;5000;7;2;1;0;2412
50;3;5000;7;2;1;0;2412
50;3;5000;7;2;1;0;2412
50;3;5000;7;2;0;0;2412
50;3;5000;7;2;0;0;2412
50;3;5000;7;2;0;0;2412
50;3;5000;10;0;1;0;2412
50;3;5000;10;0;1;0;2412
50;3;5000;10;0;1;0;2412
50;3;5000;10;0;0;0;2412
50;3;5000;10;0;0;0;2412
50;3;5000;10;0;0;0;2412
50;3;5000;10;1;1;0;2412
50;3;5000;10;1;1;0;2412
50;3;5000;10;1;1;0;2412
50;3;5000;10;1;0;0;2412
50;3;5000;10;1;0;0;2412
50;3;5000;10;1;0;0;2412
50;3;5000;10;2;1;0;2412
50;3;5000;10;2;1;0;2412
50;3;5000;10;2;1;0;2412
50;3;5000;10;2;0;0;2412
50;3;5000;10;2;0;0;2412
50;3;5000;10;2;0;0;2412
60;3;5000;4;0;1;0;2412
60;3;5000;4;0;1;0;2412
60;3;5000;4;0;1;0;2412
60;3;5000;4;0;0;0;2412
60;3;5000;4;0;0;0;2412
60;3;5000;4;0;0;0;2412
60;3;5000;4;1;1;0;2412
60;3;5000;4;1;1;0;2412
60;3;5000;4;1;1;0;2412
60;3;5000;4;1;0;0;2412
60;3;5000;4;1;0;0;2412
60;3;5000;4;1;0;0;2412
60;3;5000;4;2;1;0;2412
60;3;5000;4;2;1;0;2412
60;3;5000;4;2;1;0;2412
60;3;5000;4;2;0;0;2412
60;3;5000;4;2;0;0;2412
60;3;5000;4;2;0;0;2412
60;3;5000;7;0;1;0;2412
60;3;5000;7;0;1;0;2412
60;3;5000;7;0;1;0;2412
60;3;5000;7;0;0;0;2412
60;3;5000;7;0;0;0;2412
60;3;5000;7;0;0;0;2412
60;3;5000;7;1;1;0;2412
60;3;5000;7;1;1;0;2412
60;3;5000;7;1;1;0;2412
60;3;5000;7;1;0;0;2412
60;3;5000;7;1;0;0;2412
60;3;5000;7;1;0;0;2412
60;3;5000;7;2;1;0;2412
60;3;5000;7;2;1;0;2412
60;3;5000;7;2;1;0;2412
60;3;5000;7;2;0;0;2412
60;3;5000;7;2;0;0;2412
60;3;5000;7;2;0;0;2412
60;3;5000;10;0;1;0;2412
60;3;5000;10;0;1;0;2412
60;3;5000;10;0;1;0;2412
60;3;5000;10;0;0;0;2412
60;3;5000;10;0;0;0;2412
60;3;5000;10;0;0;0;2412
60;3;5000;10;1;1;0;2412
60;3;5000;10;1;1;0;2412
60;3;5000;10;1;1;0;2412
60;3;5000;10;1;0;0;2412
60;3;5000;10;1;0;0;2412
60;3;5000;10;1;0;0;2412
60;3;5000;10;2;1;0;2412
60;3;5000;10;2;1;0;2412
60;3;5000;10;2;1;0;2412
60;3;5000;10;2;0;0;2412
60;3;5000;10;2;0;0;2412
60;3;5000;10;2;0;0;2412
