Kadencja;Czas;Liczba iteracji;Intensyf;Rand;Czy RedRand?;Sasiedztwo;Optimum
55;1;5000;4;5;1;0;41586
55;1;5000;4;5;1;0;41586
55;1;5000;4;5;0;0;41586
55;1;5000;4;5;0;0;41586
55;1;5000;4;7;1;0;41586
55;1;5000;4;7;1;0;41586
55;1;5000;4;7;0;0;41586
55;1;5000;4;7;0;0;41586
55;1;5000;7;1;1;0;41586
55;1;5000;7;1;1;0;41586
55;1;5000;7;1;0;0;41586
55;1;5000;7;1;0;0;41586
55;1;5000;7;3;1;0;41586
55;1;5000;7;3;1;0;41586
55;1;5000;7;3;0;0;41586
55;1;5000;7;3;0;0;41586
55;1;5000;7;5;1;0;41586
55;1;5000;7;5;1;0;41586
55;1;5000;7;5;0;0;41586
55;1;5000;7;5;0;0;41586
55;1;5000;7;7;1;0;41586
55;1;5000;7;7;1;0;41586
55;1;5000;7;7;0;0;41586
55;1;5000;7;7;0;0;41586
55;1;5000;10;1;1;0;41586
55;1;5000;10;1;1;0;41586
55;1;5000;10;1;0;0;41586
55;1;5000;10;1;0;0;41586
55;1;5000;10;3;1;0;41586
55;1;5000;10;3;1;0;41586
55;1;5000;10;3;0;0;41586
55;1;5000;10;3;0;0;41586
55;1;5000;10;5;1;0;41586
55;1;5000;10;5;1;0;41586
55;1;5000;10;5;0;0;41586
55;1;5000;10;5;0;0;41586
55;1;5000;10;7;1;0;41586
55;1;5000;10;7;1;0;41586
55;1;5000;10;7;0;0;41586
55;1;5000;10;7;0;0;41586
55;1;10000;4;1;1;0;41586
55;1;10000;4;1;1;0;41586
55;1;10000;4;1;0;0;41586
55;1;10000;4;1;0;0;41586
55;1;10000;4;3;1;0;41586
55;1;10000;4;3;1;0;41586
55;1;10000;4;3;0;0;41586
55;1;10000;4;3;0;0;41586
55;1;10000;4;5;1;0;41586
55;1;10000;4;5;1;0;41586
55;1;10000;4;5;0;0;41586
55;1;10000;4;5;0;0;41586
55;1;10000;4;7;1;0;41586
55;1;10000;4;7;1;0;41586
55;1;10000;4;7;0;0;41586
55;1;10000;4;7;0;0;41586
55;1;10000;7;1;1;0;41586
55;1;10000;7;1;1;0;41586
55;1;10000;7;1;0;0;41586
55;1;10000;7;1;0;0;41586
55;1;10000;7;3;1;0;41586
55;1;10000;7;3;1;0;41586
55;1;10000;7;3;0;0;41586
55;1;10000;7;3;0;0;41586
55;1;10000;7;5;1;0;41586
55;1;10000;7;5;1;0;41586
55;1;10000;7;5;0;0;41586
55;1;10000;7;5;0;0;41586
55;1;10000;7;7;1;0;41586
55;1;10000;7;7;1;0;41586
55;1;10000;7;7;0;0;41586
55;1;10000;7;7;0;0;41586
55;1;10000;10;1;1;0;41586
55;1;10000;10;1;1;0;41586
55;1;10000;10;1;0;0;41586
55;1;10000;10;1;0;0;41586
55;1;10000;10;3;1;0;41586
55;1;10000;10;3;1;0;41586
55;1;10000;10;3;0;0;41586
55;1;10000;10;3;0;0;41586
55;1;10000;10;5;1;0;41586
55;1;10000;10;5;1;0;41586
55;1;10000;10;5;0;0;41586
55;1;10000;10;5;0;0;41586
55;1;10000;10;7;1;0;41586
55;1;10000;10;7;1;0;41586
55;1;10000;10;7;0;0;41586
55;1;10000;10;7;0;0;41586
60;1;5000;4;1;1;0;41586
60;1;5000;4;1;1;0;41586
60;1;5000;4;1;0;0;41586
60;1;5000;4;1;0;0;41586
60;1;5000;4;3;1;0;41586
60;1;5000;4;3;1;0;41586
60;1;5000;4;3;0;0;41586
60;1;5000;4;3;0;0;41586
60;1;5000;4;5;1;0;41586
60;1;5000;4;5;1;0;41586
60;1;5000;4;5;0;0;41586
60;1;5000;4;5;0;0;41586
60;1;5000;4;7;1;0;41586
60;1;5000;4;7;1;0;41586
60;1;5000;4;7;0;0;41586
60;1;5000;4;7;0;0;41586
60;1;5000;7;1;1;0;41586
60;1;5000;7;1;1;0;41586
60;1;5000;7;1;0;0;41586
60;1;5000;7;1;0;0;41586
60;1;5000;7;3;1;0;41586
60;1;5000;7;3;1;0;41586
60;1;5000;7;3;0;0;41586
60;1;5000;7;3;0;0;41586
60;1;5000;7;5;1;0;41586
60;1;5000;7;5;1;0;41586
60;1;5000;7;5;0;0;41586
60;1;5000;7;5;0;0;41586
60;1;5000;7;7;1;0;41586
60;1;5000;7;7;1;0;41586
60;1;5000;7;7;0;0;41586
60;1;5000;7;7;0;0;41586
60;1;5000;10;1;1;0;41586
60;1;5000;10;1;1;0;41586
60;1;5000;10;1;0;0;41586
60;1;5000;10;1;0;0;41586
60;1;5000;10;3;1;0;41586
60;1;5000;10;3;1;0;41586
60;1;5000;10;3;0;0;41586
60;1;5000;10;3;0;0;41586
60;1;5000;10;5;1;0;41586
60;1;5000;10;5;1;0;41586
60;1;5000;10;5;0;0;41586
60;1;5000;10;5;0;0;41586
60;1;5000;10;7;1;0;41586
60;1;5000;10;7;1;0;41586
60;1;5000;10;7;0;0;41586
60;1;5000;10;7;0;0;41586
60;1;10000;4;1;1;0;41586
60;1;10000;4;1;1;0;41586
60;1;10000;4;1;0;0;41586
60;1;10000;4;1;0;0;41586
60;1;10000;4;3;1;0;41586
60;1;10000;4;3;1;0;41586
60;1;10000;4;3;0;0;41586
60;1;10000;4;3;0;0;41586
60;1;10000;4;5;1;0;41586
60;1;10000;4;5;1;0;41586
60;1;10000;4;5;0;0;41586
60;1;10000;4;5;0;0;41586
60;1;10000;4;7;1;0;41586
60;1;10000;4;7;1;0;41586
60;1;10000;4;7;0;0;41586
60;1;10000;4;7;0;0;41586
60;1;10000;7;1;1;0;41586
60;1;10000;7;1;1;0;41586
60;1;10000;7;1;0;0;41586
60;1;10000;7;1;0;0;41586
60;1;10000;7;3;1;0;41586
60;1;10000;7;3;1;0;41586
60;1;10000;7;3;0;0;41586
60;1;10000;7;3;0;0;41586
60;1;10000;7;5;1;0;41586
60;1;10000;7;5;1;0;41586
60;1;10000;7;5;0;0;41586
60;1;10000;7;5;0;0;41586
60;1;10000;7;7;1;0;41586
60;1;10000;7;7;1;0;41586
60;1;10000;7;7;0;0;41586
60;1;10000;7;7;0;0;41586
60;1;10000;10;1;1;0;41586
60;1;10000;10;1;1;0;41586
60;1;10000;10;1;0;0;41586
60;1;10000;10;1;0;0;41586
60;1;10000;10;3;1;0;41586
60;1;10000;10;3;1;0;41586
60;1;10000;10;3;0;0;41586
60;1;10000;10;3;0;0;41586
60;1;10000;10;5;1;0;41586
60;1;10000;10;5;1;0;41586
60;1;10000;10;5;0;0;41586
60;1;10000;10;5;0;0;41586
60;1;10000;10;7;1;0;41586
60;1;10000;10;7;1;0;41586
60;1;10000;10;7;0;0;41586
60;1;10000;10;7;0;0;41586
65;1;5000;4;1;1;0;41586
65;1;5000;4;1;1;0;41586
65;1;5000;4;1;0;0;41586
65;1;5000;4;1;0;0;41586
65;1;5000;4;3;1;0;41586
65;1;5000;4;3;1;0;41586
65;1;5000;4;3;0;0;41586
65;1;5000;4;3;0;0;41586
65;1;5000;4;5;1;0;41586
65;1;5000;4;5;1;0;41586
65;1;5000;4;5;0;0;41586
65;1;5000;4;5;0;0;41586
65;1;5000;4;7;1;0;41586
65;1;5000;4;7;1;0;41586
65;1;5000;4;7;0;0;41586
65;1;5000;4;7;0;0;41586
65;1;5000;7;1;1;0;41586
65;1;5000;7;1;1;0;41586
65;1;5000;7;1;0;0;41586
65;1;5000;7;1;0;0;41586
65;1;5000;7;3;1;0;41586
65;1;5000;7;3;1;0;41586
65;1;5000;7;3;0;0;41586
65;1;5000;7;3;0;0;41586
65;1;5000;7;5;1;0;41586
65;1;5000;7;5;1;0;41586
65;1;5000;7;5;0;0;41586
65;1;5000;7;5;0;0;41586
65;1;5000;7;7;1;0;41586
65;1;5000;7;7;1;0;41586
65;1;5000;7;7;0;0;41586
65;1;5000;7;7;0;0;41586
65;1;5000;10;1;1;0;41586
65;1;5000;10;1;1;0;41586
65;1;5000;10;1;0;0;41586
65;1;5000;10;1;0;0;41586
65;1;5000;10;3;1;0;41586
65;1;5000;10;3;1;0;41586
65;1;5000;10;3;0;0;41586
65;1;5000;10;3;0;0;41586
65;1;5000;10;5;1;0;41586
65;1;5000;10;5;1;0;41586
65;1;5000;10;5;0;0;41586
65;1;5000;10;5;0;0;41586
65;1;5000;10;7;1;0;41586
65;1;5000;10;7;1;0;41586
65;1;5000;10;7;0;0;41586
65;1;5000;10;7;0;0;41586
65;1;10000;4;1;1;0;41586
65;1;10000;4;1;1;0;41586
65;1;10000;4;1;0;0;41586
65;1;10000;4;1;0;0;41586
65;1;10000;4;3;1;0;41586
65;1;10000;4;3;1;0;41586
65;1;10000;4;3;0;0;41586
65;1;10000;4;3;0;0;41586
65;1;10000;4;5;1;0;41586
65;1;10000;4;5;1;0;41586
65;1;10000;4;5;0;0;41586
65;1;10000;4;5;0;0;41586
65;1;10000;4;7;1;0;41586
65;1;10000;4;7;1;0;41586
65;1;10000;4;7;0;0;41586
65;1;10000;4;7;0;0;41586
65;1;10000;7;1;1;0;41586
65;1;10000;7;1;1;0;41586
65;1;10000;7;1;0;0;41586
65;1;10000;7;1;0;0;41586
65;1;10000;7;3;1;0;41586
65;1;10000;7;3;1;0;41586
65;1;10000;7;3;0;0;41586
65;1;10000;7;3;0;0;41586
65;1;10000;7;5;1;0;41586
65;1;10000;7;5;1;0;41586
65;1;10000;7;5;0;0;41586
65;1;10000;7;5;0;0;41586
65;1;10000;7;7;1;0;41586
65;1;10000;7;7;1;0;41586
65;1;10000;7;7;0;0;41586
65;1;10000;7;7;0;0;41586
65;1;10000;10;1;1;0;41586
65;1;10000;10;1;1;0;41586
65;1;10000;10;1;0;0;41586
65;1;10000;10;1;0;0;41586
65;1;10000;10;3;1;0;41586
65;1;10000;10;3;1;0;41586
65;1;10000;10;3;0;0;41586
65;1;10000;10;3;0;0;41586
65;1;10000;10;5;1;0;41586
65;1;10000;10;5;1;0;41586
65;1;10000;10;5;0;0;41586
65;1;10000;10;5;0;0;41586
65;1;10000;10;7;1;0;41586
65;1;10000;10;7;1;0;41586
65;1;10000;10;7;0;0;41586
65;1;10000;10;7;0;0;41586
;;;;;;;xd
