Kadencja;Czas;Liczba iteracji;Intensyf;Rand;Czy RedRand?;Optimum;;;;;;;;;;;;;;KADENCJA;ITERACJE;INTEN;DIVID;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;NAJLEPSZE USTAWIENIA;;;18;5000;1;8;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;KADENCJA;;;;;;;;;;ITERACJE;;;;INTENSYFIKACJA;;;;;;;;DIVIDER RAND;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;1344,836806;1335,805556;1319,777003;1306,282686;1299,229682;LICZBA OPTIMÓW;;;;;1318,443357;1324,193277;;;1320,109551;1320,765363;1323,131653;1321,256983;;;;;1320,968421;1320,150943;1322,828092;;;
16;30;10000;2;8;0;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;1302;0;0;;;;;0;1302;0;;;
16;30;10000;2;10;1;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;1302;0;0;;;;;0;0;1302;;;
16;30;10000;3;6;0;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;0;1302;0;;;;;1302;0;0;;;
16;30;10000;3;8;1;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;0;1302;0;;;;;0;1302;0;;;
16;30;10000;3;8;0;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;0;1302;0;;;;;0;1302;0;;;
16;30;10000;4;6;1;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;0;0;1302;;;;;1302;0;0;;;
16;30;10000;4;6;0;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;0;0;1302;;;;;1302;0;0;;;
16;30;10000;4;6;0;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;0;0;1302;;;;;1302;0;0;;;
16;30;10000;4;8;1;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;0;0;1302;;;;;0;1302;0;;;
16;30;10000;4;8;0;1302;;0;0;0;1302;0;;;;;;0;1302;;;0;0;0;1302;;;;;0;1302;0;;;
18;30;5000;1;6;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;1302;0;0;0;;;;;1302;0;0;;;
18;30;5000;1;6;0;1302;;0;0;0;0;1302;;;;;;1302;0;;;1302;0;0;0;;;;;1302;0;0;;;
18;30;5000;1;8;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;1302;0;0;0;;;;;0;1302;0;;;
18;30;5000;1;10;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;1302;0;0;0;;;;;0;0;1302;;;
18;30;5000;1;10;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;1302;0;0;0;;;;;0;0;1302;;;
18;30;5000;2;8;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;1302;0;0;;;;;0;1302;0;;;
18;30;5000;2;8;0;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;1302;0;0;;;;;0;1302;0;;;
18;30;5000;2;10;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;1302;0;0;;;;;0;0;1302;;;
18;30;5000;3;6;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;0;1302;0;;;;;1302;0;0;;;
18;30;5000;3;8;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;0;1302;0;;;;;0;1302;0;;;
18;30;5000;3;10;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;0;1302;0;;;;;0;0;1302;;;
18;30;5000;4;6;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;0;0;1302;;;;;1302;0;0;;;
18;30;5000;4;6;0;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;0;0;1302;;;;;1302;0;0;;;
18;30;5000;4;8;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;0;0;1302;;;;;0;1302;0;;;
18;30;5000;4;10;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;0;0;1302;;;;;0;0;1302;;;
18;30;5000;4;10;1;1302;;0;0;0;0;1302;;;;;;1302;0;;;0;0;0;1302;;;;;0;0;1302;;;
18;30;10000;1;6;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;1302;0;0;;;
18;30;10000;1;6;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;1302;0;0;;;
18;30;10000;1;6;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;1302;0;0;;;
18;30;10000;1;6;0;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;1302;0;0;;;
18;30;10000;1;6;0;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;1302;0;0;;;
18;30;10000;1;6;0;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;1302;0;0;;;
18;30;10000;1;8;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;0;1302;0;;;
18;30;10000;1;8;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;0;1302;0;;;
18;30;10000;1;8;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;0;1302;0;;;
18;30;10000;1;8;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;0;1302;0;;;
18;30;10000;1;10;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;1302;0;0;0;;;;;0;0;1302;;;
18;30;10000;2;6;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;1302;0;0;;;;;1302;0;0;;;
18;30;10000;2;6;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;1302;0;0;;;;;1302;0;0;;;
18;30;10000;2;6;0;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;1302;0;0;;;;;1302;0;0;;;
18;30;10000;2;8;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;1302;0;0;;;;;0;1302;0;;;
18;30;10000;2;10;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;1302;0;0;;;;;0;0;1302;;;
18;30;10000;3;6;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;1302;0;;;;;1302;0;0;;;
18;30;10000;3;6;0;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;1302;0;;;;;1302;0;0;;;
18;30;10000;3;6;0;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;1302;0;;;;;1302;0;0;;;
18;30;10000;3;8;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;1302;0;;;;;0;1302;0;;;
18;30;10000;3;10;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;1302;0;;;;;0;0;1302;;;
18;30;10000;4;6;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;0;1302;;;;;1302;0;0;;;
18;30;10000;4;6;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;0;1302;;;;;1302;0;0;;;
18;30;10000;4;6;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;0;1302;;;;;1302;0;0;;;
18;30;10000;4;8;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;0;1302;;;;;0;1302;0;;;
18;30;10000;4;8;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;0;1302;;;;;0;1302;0;;;
18;30;10000;4;8;0;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;0;1302;;;;;0;1302;0;;;
18;30;10000;4;10;1;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;0;1302;;;;;0;0;1302;;;
18;30;10000;4;10;0;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;0;1302;;;;;0;0;1302;;;
18;30;10000;4;10;0;1302;;0;0;0;0;1302;;;;;;0;1302;;;0;0;0;1302;;;;;0;0;1302;;;
10;30;5000;4;10;1;1303;;1303;0;0;0;0;;;;;;1303;0;;;0;0;0;1303;;;;;0;0;1303;;;
12;30;10000;2;6;1;1303;;0;1303;0;0;0;;;;;;0;1303;;;0;1303;0;0;;;;;1303;0;0;;;
12;30;10000;4;8;1;1303;;0;1303;0;0;0;;;;;;0;1303;;;0;0;0;1303;;;;;0;1303;0;;;
14;30;10000;1;8;1;1303;;0;0;1303;0;0;;;;;;0;1303;;;1303;0;0;0;;;;;0;1303;0;;;
14;30;10000;1;8;1;1303;;0;0;1303;0;0;;;;;;0;1303;;;1303;0;0;0;;;;;0;1303;0;;;
14;30;10000;3;8;1;1303;;0;0;1303;0;0;;;;;;0;1303;;;0;0;1303;0;;;;;0;1303;0;;;
14;30;10000;3;10;1;1303;;0;0;1303;0;0;;;;;;0;1303;;;0;0;1303;0;;;;;0;0;1303;;;
16;30;5000;1;8;1;1303;;0;0;0;1303;0;;;;;;1303;0;;;1303;0;0;0;;;;;0;1303;0;;;
16;30;10000;3;10;1;1303;;0;0;0;1303;0;;;;;;0;1303;;;0;0;1303;0;;;;;0;0;1303;;;
18;30;10000;1;10;1;1303;;0;0;0;0;1303;;;;;;0;1303;;;1303;0;0;0;;;;;0;0;1303;;;
14;30;5000;1;6;1;1309;;0;0;1309;0;0;;;;;;1309;0;;;1309;0;0;0;;;;;1309;0;0;;;
14;30;10000;1;6;1;1309;;0;0;1309;0;0;;;;;;0;1309;;;1309;0;0;0;;;;;1309;0;0;;;
14;30;10000;1;10;1;1309;;0;0;1309;0;0;;;;;;0;1309;;;1309;0;0;0;;;;;0;0;1309;;;
14;30;10000;2;6;1;1309;;0;0;1309;0;0;;;;;;0;1309;;;0;1309;0;0;;;;;1309;0;0;;;
16;30;5000;2;8;1;1309;;0;0;0;1309;0;;;;;;1309;0;;;0;1309;0;0;;;;;0;1309;0;;;
16;30;5000;3;8;1;1309;;0;0;0;1309;0;;;;;;1309;0;;;0;0;1309;0;;;;;0;1309;0;;;
16;30;10000;1;6;1;1309;;0;0;0;1309;0;;;;;;0;1309;;;1309;0;0;0;;;;;1309;0;0;;;
16;30;10000;1;10;1;1309;;0;0;0;1309;0;;;;;;0;1309;;;1309;0;0;0;;;;;0;0;1309;;;
14;30;5000;3;6;1;1310;;0;0;1310;0;0;;;;;;1310;0;;;0;0;1310;0;;;;;1310;0;0;;;
14;30;5000;3;8;1;1310;;0;0;1310;0;0;;;;;;1310;0;;;0;0;1310;0;;;;;0;1310;0;;;
14;30;10000;1;6;1;1310;;0;0;1310;0;0;;;;;;0;1310;;;1310;0;0;0;;;;;1310;0;0;;;
14;30;10000;2;6;1;1310;;0;0;1310;0;0;;;;;;0;1310;;;0;1310;0;0;;;;;1310;0;0;;;
14;30;10000;2;8;1;1310;;0;0;1310;0;0;;;;;;0;1310;;;0;1310;0;0;;;;;0;1310;0;;;
16;30;5000;1;6;1;1310;;0;0;0;1310;0;;;;;;1310;0;;;1310;0;0;0;;;;;1310;0;0;;;
16;30;5000;2;6;1;1310;;0;0;0;1310;0;;;;;;1310;0;;;0;1310;0;0;;;;;1310;0;0;;;
16;30;5000;2;8;1;1310;;0;0;0;1310;0;;;;;;1310;0;;;0;1310;0;0;;;;;0;1310;0;;;
16;30;5000;2;8;1;1310;;0;0;0;1310;0;;;;;;1310;0;;;0;1310;0;0;;;;;0;1310;0;;;
16;30;5000;3;10;1;1310;;0;0;0;1310;0;;;;;;1310;0;;;0;0;1310;0;;;;;0;0;1310;;;
16;30;10000;4;6;1;1310;;0;0;0;1310;0;;;;;;0;1310;;;0;0;0;1310;;;;;1310;0;0;;;
16;30;10000;4;10;1;1310;;0;0;0;1310;0;;;;;;0;1310;;;0;0;0;1310;;;;;0;0;1310;;;
18;30;5000;1;6;1;1310;;0;0;0;0;1310;;;;;;1310;0;;;1310;0;0;0;;;;;1310;0;0;;;
18;30;5000;1;10;1;1310;;0;0;0;0;1310;;;;;;1310;0;;;1310;0;0;0;;;;;0;0;1310;;;
18;30;5000;2;8;1;1310;;0;0;0;0;1310;;;;;;1310;0;;;0;1310;0;0;;;;;0;1310;0;;;
14;30;5000;1;8;0;1311;;0;0;1311;0;0;;;;;;1311;0;;;1311;0;0;0;;;;;0;1311;0;;;
14;30;5000;1;10;0;1311;;0;0;1311;0;0;;;;;;1311;0;;;1311;0;0;0;;;;;0;0;1311;;;
14;30;5000;4;10;0;1311;;0;0;1311;0;0;;;;;;1311;0;;;0;0;0;1311;;;;;0;0;1311;;;
14;30;10000;1;6;0;1311;;0;0;1311;0;0;;;;;;0;1311;;;1311;0;0;0;;;;;1311;0;0;;;
14;30;10000;1;6;0;1311;;0;0;1311;0;0;;;;;;0;1311;;;1311;0;0;0;;;;;1311;0;0;;;
14;30;10000;1;6;0;1311;;0;0;1311;0;0;;;;;;0;1311;;;1311;0;0;0;;;;;1311;0;0;;;
14;30;10000;1;8;0;1311;;0;0;1311;0;0;;;;;;0;1311;;;1311;0;0;0;;;;;0;1311;0;;;
14;30;10000;1;10;0;1311;;0;0;1311;0;0;;;;;;0;1311;;;1311;0;0;0;;;;;0;0;1311;;;
14;30;10000;2;6;0;1311;;0;0;1311;0;0;;;;;;0;1311;;;0;1311;0;0;;;;;1311;0;0;;;
14;30;10000;2;10;0;1311;;0;0;1311;0;0;;;;;;0;1311;;;0;1311;0;0;;;;;0;0;1311;;;
16;30;5000;1;10;1;1311;;0;0;0;1311;0;;;;;;1311;0;;;1311;0;0;0;;;;;0;0;1311;;;
16;30;5000;1;10;1;1311;;0;0;0;1311;0;;;;;;1311;0;;;1311;0;0;0;;;;;0;0;1311;;;
16;30;5000;1;10;0;1311;;0;0;0;1311;0;;;;;;1311;0;;;1311;0;0;0;;;;;0;0;1311;;;
16;30;5000;1;10;0;1311;;0;0;0;1311;0;;;;;;1311;0;;;1311;0;0;0;;;;;0;0;1311;;;
16;30;5000;2;6;1;1311;;0;0;0;1311;0;;;;;;1311;0;;;0;1311;0;0;;;;;1311;0;0;;;
16;30;5000;3;8;0;1311;;0;0;0;1311;0;;;;;;1311;0;;;0;0;1311;0;;;;;0;1311;0;;;
16;30;5000;4;6;0;1311;;0;0;0;1311;0;;;;;;1311;0;;;0;0;0;1311;;;;;1311;0;0;;;
16;30;5000;4;10;0;1311;;0;0;0;1311;0;;;;;;1311;0;;;0;0;0;1311;;;;;0;0;1311;;;
16;30;10000;2;6;1;1311;;0;0;0;1311;0;;;;;;0;1311;;;0;1311;0;0;;;;;1311;0;0;;;
16;30;10000;2;6;0;1311;;0;0;0;1311;0;;;;;;0;1311;;;0;1311;0;0;;;;;1311;0;0;;;
16;30;10000;2;6;0;1311;;0;0;0;1311;0;;;;;;0;1311;;;0;1311;0;0;;;;;1311;0;0;;;
16;30;10000;2;8;0;1311;;0;0;0;1311;0;;;;;;0;1311;;;0;1311;0;0;;;;;0;1311;0;;;
16;30;10000;2;10;0;1311;;0;0;0;1311;0;;;;;;0;1311;;;0;1311;0;0;;;;;0;0;1311;;;
16;30;10000;3;6;0;1311;;0;0;0;1311;0;;;;;;0;1311;;;0;0;1311;0;;;;;1311;0;0;;;
16;30;10000;3;10;0;1311;;0;0;0;1311;0;;;;;;0;1311;;;0;0;1311;0;;;;;0;0;1311;;;
16;30;10000;4;8;1;1311;;0;0;0;1311;0;;;;;;0;1311;;;0;0;0;1311;;;;;0;1311;0;;;
16;30;10000;4;10;0;1311;;0;0;0;1311;0;;;;;;0;1311;;;0;0;0;1311;;;;;0;0;1311;;;
18;30;5000;1;8;0;1311;;0;0;0;0;1311;;;;;;1311;0;;;1311;0;0;0;;;;;0;1311;0;;;
18;30;5000;2;6;1;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;1311;0;0;;;;;1311;0;0;;;
18;30;5000;3;6;0;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;0;1311;0;;;;;1311;0;0;;;
18;30;5000;3;10;0;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;0;1311;0;;;;;0;0;1311;;;
18;30;5000;4;6;1;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;0;0;1311;;;;;1311;0;0;;;
18;30;5000;4;6;0;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;0;0;1311;;;;;1311;0;0;;;
18;30;5000;4;6;0;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;0;0;1311;;;;;1311;0;0;;;
18;30;5000;4;6;0;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;0;0;1311;;;;;1311;0;0;;;
18;30;5000;4;6;0;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;0;0;1311;;;;;1311;0;0;;;
18;30;5000;4;10;0;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;0;0;1311;;;;;0;0;1311;;;
18;30;5000;4;10;0;1311;;0;0;0;0;1311;;;;;;1311;0;;;0;0;0;1311;;;;;0;0;1311;;;
18;30;10000;1;6;1;1311;;0;0;0;0;1311;;;;;;0;1311;;;1311;0;0;0;;;;;1311;0;0;;;
18;30;10000;1;6;1;1311;;0;0;0;0;1311;;;;;;0;1311;;;1311;0;0;0;;;;;1311;0;0;;;
18;30;10000;1;6;0;1311;;0;0;0;0;1311;;;;;;0;1311;;;1311;0;0;0;;;;;1311;0;0;;;
18;30;10000;1;10;1;1311;;0;0;0;0;1311;;;;;;0;1311;;;1311;0;0;0;;;;;0;0;1311;;;
18;30;10000;1;10;0;1311;;0;0;0;0;1311;;;;;;0;1311;;;1311;0;0;0;;;;;0;0;1311;;;
18;30;10000;2;6;0;1311;;0;0;0;0;1311;;;;;;0;1311;;;0;1311;0;0;;;;;1311;0;0;;;
18;30;10000;2;8;0;1311;;0;0;0;0;1311;;;;;;0;1311;;;0;1311;0;0;;;;;0;1311;0;;;
18;30;10000;2;10;0;1311;;0;0;0;0;1311;;;;;;0;1311;;;0;1311;0;0;;;;;0;0;1311;;;
18;30;10000;3;8;0;1311;;0;0;0;0;1311;;;;;;0;1311;;;0;0;1311;0;;;;;0;1311;0;;;
18;30;10000;3;10;0;1311;;0;0;0;0;1311;;;;;;0;1311;;;0;0;1311;0;;;;;0;0;1311;;;
18;30;10000;3;10;0;1311;;0;0;0;0;1311;;;;;;0;1311;;;0;0;1311;0;;;;;0;0;1311;;;
18;30;10000;4;6;0;1311;;0;0;0;0;1311;;;;;;0;1311;;;0;0;0;1311;;;;;1311;0;0;;;
18;30;10000;4;8;1;1311;;0;0;0;0;1311;;;;;;0;1311;;;0;0;0;1311;;;;;0;1311;0;;;
16;30;10000;1;8;1;1312;;0;0;0;1312;0;;;;;;0;1312;;;1312;0;0;0;;;;;0;1312;0;;;
16;30;10000;3;10;1;1312;;0;0;0;1312;0;;;;;;0;1312;;;0;0;1312;0;;;;;0;0;1312;;;
18;30;5000;2;6;1;1312;;0;0;0;0;1312;;;;;;1312;0;;;0;1312;0;0;;;;;1312;0;0;;;
14;30;10000;3;6;1;1313;;0;0;1313;0;0;;;;;;0;1313;;;0;0;1313;0;;;;;1313;0;0;;;
16;30;10000;3;8;1;1314;;0;0;0;1314;0;;;;;;0;1314;;;0;0;1314;0;;;;;0;1314;0;;;
12;30;5000;1;6;1;1315;;0;1315;0;0;0;;;;;;1315;0;;;1315;0;0;0;;;;;1315;0;0;;;
14;30;10000;4;6;1;1315;;0;0;1315;0;0;;;;;;0;1315;;;0;0;0;1315;;;;;1315;0;0;;;
18;30;5000;2;6;1;1315;;0;0;0;0;1315;;;;;;1315;0;;;0;1315;0;0;;;;;1315;0;0;;;
12;30;5000;3;8;1;1316;;0;1316;0;0;0;;;;;;1316;0;;;0;0;1316;0;;;;;0;1316;0;;;
16;30;10000;3;6;1;1316;;0;0;0;1316;0;;;;;;0;1316;;;0;0;1316;0;;;;;1316;0;0;;;
18;30;10000;2;10;1;1316;;0;0;0;0;1316;;;;;;0;1316;;;0;1316;0;0;;;;;0;0;1316;;;
10;30;5000;1;6;1;1318;;1318;0;0;0;0;;;;;;1318;0;;;1318;0;0;0;;;;;1318;0;0;;;
10;30;5000;1;6;1;1318;;1318;0;0;0;0;;;;;;1318;0;;;1318;0;0;0;;;;;1318;0;0;;;
10;30;5000;1;8;1;1318;;1318;0;0;0;0;;;;;;1318;0;;;1318;0;0;0;;;;;0;1318;0;;;
10;30;5000;2;6;1;1318;;1318;0;0;0;0;;;;;;1318;0;;;0;1318;0;0;;;;;1318;0;0;;;
10;30;5000;2;6;1;1318;;1318;0;0;0;0;;;;;;1318;0;;;0;1318;0;0;;;;;1318;0;0;;;
10;30;5000;2;8;1;1318;;1318;0;0;0;0;;;;;;1318;0;;;0;1318;0;0;;;;;0;1318;0;;;
10;30;5000;2;10;1;1318;;1318;0;0;0;0;;;;;;1318;0;;;0;1318;0;0;;;;;0;0;1318;;;
10;30;5000;3;6;1;1318;;1318;0;0;0;0;;;;;;1318;0;;;0;0;1318;0;;;;;1318;0;0;;;
10;30;10000;1;6;1;1318;;1318;0;0;0;0;;;;;;0;1318;;;1318;0;0;0;;;;;1318;0;0;;;
12;30;5000;1;8;1;1318;;0;1318;0;0;0;;;;;;1318;0;;;1318;0;0;0;;;;;0;1318;0;;;
12;30;5000;1;8;1;1318;;0;1318;0;0;0;;;;;;1318;0;;;1318;0;0;0;;;;;0;1318;0;;;
12;30;5000;1;8;1;1318;;0;1318;0;0;0;;;;;;1318;0;;;1318;0;0;0;;;;;0;1318;0;;;
12;30;5000;1;10;1;1318;;0;1318;0;0;0;;;;;;1318;0;;;1318;0;0;0;;;;;0;0;1318;;;
12;30;5000;2;10;1;1318;;0;1318;0;0;0;;;;;;1318;0;;;0;1318;0;0;;;;;0;0;1318;;;
12;30;5000;3;6;1;1318;;0;1318;0;0;0;;;;;;1318;0;;;0;0;1318;0;;;;;1318;0;0;;;
12;30;5000;3;8;1;1318;;0;1318;0;0;0;;;;;;1318;0;;;0;0;1318;0;;;;;0;1318;0;;;
12;30;5000;3;8;1;1318;;0;1318;0;0;0;;;;;;1318;0;;;0;0;1318;0;;;;;0;1318;0;;;
12;30;5000;4;10;1;1318;;0;1318;0;0;0;;;;;;1318;0;;;0;0;0;1318;;;;;0;0;1318;;;
12;30;10000;1;6;1;1318;;0;1318;0;0;0;;;;;;0;1318;;;1318;0;0;0;;;;;1318;0;0;;;
12;30;10000;1;6;1;1318;;0;1318;0;0;0;;;;;;0;1318;;;1318;0;0;0;;;;;1318;0;0;;;
12;30;10000;2;8;1;1318;;0;1318;0;0;0;;;;;;0;1318;;;0;1318;0;0;;;;;0;1318;0;;;
12;30;10000;3;6;1;1318;;0;1318;0;0;0;;;;;;0;1318;;;0;0;1318;0;;;;;1318;0;0;;;
12;30;10000;3;6;1;1318;;0;1318;0;0;0;;;;;;0;1318;;;0;0;1318;0;;;;;1318;0;0;;;
12;30;10000;4;8;1;1318;;0;1318;0;0;0;;;;;;0;1318;;;0;0;0;1318;;;;;0;1318;0;;;
14;30;5000;1;6;1;1318;;0;0;1318;0;0;;;;;;1318;0;;;1318;0;0;0;;;;;1318;0;0;;;
14;30;5000;2;10;1;1318;;0;0;1318;0;0;;;;;;1318;0;;;0;1318;0;0;;;;;0;0;1318;;;
14;30;5000;2;10;1;1318;;0;0;1318;0;0;;;;;;1318;0;;;0;1318;0;0;;;;;0;0;1318;;;
14;30;5000;3;10;1;1318;;0;0;1318;0;0;;;;;;1318;0;;;0;0;1318;0;;;;;0;0;1318;;;
14;30;5000;4;10;1;1318;;0;0;1318;0;0;;;;;;1318;0;;;0;0;0;1318;;;;;0;0;1318;;;
14;30;10000;1;6;1;1318;;0;0;1318;0;0;;;;;;0;1318;;;1318;0;0;0;;;;;1318;0;0;;;
14;30;10000;2;10;1;1318;;0;0;1318;0;0;;;;;;0;1318;;;0;1318;0;0;;;;;0;0;1318;;;
14;30;10000;4;8;1;1318;;0;0;1318;0;0;;;;;;0;1318;;;0;0;0;1318;;;;;0;1318;0;;;
16;30;5000;1;8;1;1318;;0;0;0;1318;0;;;;;;1318;0;;;1318;0;0;0;;;;;0;1318;0;;;
16;30;5000;2;8;1;1318;;0;0;0;1318;0;;;;;;1318;0;;;0;1318;0;0;;;;;0;1318;0;;;
16;30;5000;3;10;1;1318;;0;0;0;1318;0;;;;;;1318;0;;;0;0;1318;0;;;;;0;0;1318;;;
16;30;10000;2;10;1;1318;;0;0;0;1318;0;;;;;;0;1318;;;0;1318;0;0;;;;;0;0;1318;;;
16;30;10000;4;10;1;1318;;0;0;0;1318;0;;;;;;0;1318;;;0;0;0;1318;;;;;0;0;1318;;;
18;30;5000;1;10;1;1318;;0;0;0;0;1318;;;;;;1318;0;;;1318;0;0;0;;;;;0;0;1318;;;
18;30;5000;2;8;1;1318;;0;0;0;0;1318;;;;;;1318;0;;;0;1318;0;0;;;;;0;1318;0;;;
18;30;5000;3;6;1;1318;;0;0;0;0;1318;;;;;;1318;0;;;0;0;1318;0;;;;;1318;0;0;;;
18;30;5000;4;6;1;1318;;0;0;0;0;1318;;;;;;1318;0;;;0;0;0;1318;;;;;1318;0;0;;;
18;30;5000;4;10;1;1318;;0;0;0;0;1318;;;;;;1318;0;;;0;0;0;1318;;;;;0;0;1318;;;
18;30;10000;3;8;1;1318;;0;0;0;0;1318;;;;;;0;1318;;;0;0;1318;0;;;;;0;1318;0;;;
10;30;5000;4;6;1;1319;;1319;0;0;0;0;;;;;;1319;0;;;0;0;0;1319;;;;;1319;0;0;;;
16;30;5000;2;6;1;1319;;0;0;0;1319;0;;;;;;1319;0;;;0;1319;0;0;;;;;1319;0;0;;;
10;30;5000;1;8;1;1320;;1320;0;0;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;1320;0;;;
10;30;5000;1;10;1;1320;;1320;0;0;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;0;1320;;;
10;30;5000;3;10;1;1320;;1320;0;0;0;0;;;;;;1320;0;;;0;0;1320;0;;;;;0;0;1320;;;
10;30;5000;3;10;1;1320;;1320;0;0;0;0;;;;;;1320;0;;;0;0;1320;0;;;;;0;0;1320;;;
10;30;5000;4;6;1;1320;;1320;0;0;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;1320;0;0;;;
10;30;5000;4;6;1;1320;;1320;0;0;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;1320;0;0;;;
10;30;5000;4;8;1;1320;;1320;0;0;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
10;30;5000;4;10;1;1320;;1320;0;0;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;0;1320;;;
10;30;10000;1;8;1;1320;;1320;0;0;0;0;;;;;;0;1320;;;1320;0;0;0;;;;;0;1320;0;;;
12;30;5000;1;8;1;1320;;0;1320;0;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;1320;0;;;
12;30;5000;1;8;0;1320;;0;1320;0;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;1320;0;;;
12;30;5000;1;8;0;1320;;0;1320;0;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;1320;0;;;
12;30;5000;1;10;1;1320;;0;1320;0;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;0;1320;;;
12;30;5000;1;10;0;1320;;0;1320;0;0;0;;;;;;1320;0;;;1320;0;0;0;;;;;0;0;1320;;;
12;30;5000;2;10;0;1320;;0;1320;0;0;0;;;;;;1320;0;;;0;1320;0;0;;;;;0;0;1320;;;
12;30;5000;4;6;1;1320;;0;1320;0;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;1320;0;0;;;
12;30;5000;4;6;1;1320;;0;1320;0;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;1320;0;0;;;
12;30;5000;4;8;1;1320;;0;1320;0;0;0;;;;;;1320;0;;;0;0;0;1320;;;;;0;1320;0;;;
